id,image,square
1241,https://storage.yandexcloud.net/garbage-images/DJI_0102-125.jpg,"[1600, 2400, 0, 800]"
1242,https://storage.yandexcloud.net/garbage-images/DJI_0102-25.jpg,"[0, 800, 0, 800]"
1242,https://storage.yandexcloud.net/garbage-images/DJI_0102-25.jpg,"[1600, 2400, 0, 800]"
1244,https://storage.yandexcloud.net/garbage-images/DJI_0034-4075.jpg,"[800, 1600, 0, 800]"
1244,https://storage.yandexcloud.net/garbage-images/DJI_0034-4075.jpg,"[1600, 2400, 0, 800]"
1245,https://storage.yandexcloud.net/garbage-images/DJI_0097-600.jpg,"[800, 1600, 0, 800]"
1245,https://storage.yandexcloud.net/garbage-images/DJI_0097-600.jpg,"[1600, 2400, 0, 800]"
1246,https://storage.yandexcloud.net/garbage-images/DJI_0018-1100.jpg,"[800, 1600, 0, 800]"
1246,https://storage.yandexcloud.net/garbage-images/DJI_0018-1100.jpg,"[1600, 2400, 0, 800]"
1248,https://storage.yandexcloud.net/garbage-images/DJI_0080-1275.jpg,"[0, 800, 0, 800]"
1248,https://storage.yandexcloud.net/garbage-images/DJI_0080-1275.jpg,"[1600, 2400, 0, 800]"
1249,https://storage.yandexcloud.net/garbage-images/DJI_0075-1175.jpg,"[0, 800, 0, 800]"
1249,https://storage.yandexcloud.net/garbage-images/DJI_0075-1175.jpg,"[800, 1600, 0, 800]"
1249,https://storage.yandexcloud.net/garbage-images/DJI_0075-1175.jpg,"[1600, 2400, 0, 800]"
1250,https://storage.yandexcloud.net/garbage-images/DJI_0037-575.jpg,"[800, 1600, 0, 800]"
1250,https://storage.yandexcloud.net/garbage-images/DJI_0037-575.jpg,"[1600, 2400, 0, 800]"
1251,https://storage.yandexcloud.net/garbage-images/DJI_0075-50.jpg,"[0, 800, 0, 800]"
1251,https://storage.yandexcloud.net/garbage-images/DJI_0075-50.jpg,"[1600, 2400, 0, 800]"
1252,https://storage.yandexcloud.net/garbage-images/DJI_0079-475.jpg,"[0, 800, 0, 800]"
1252,https://storage.yandexcloud.net/garbage-images/DJI_0079-475.jpg,"[800, 1600, 0, 800]"
1252,https://storage.yandexcloud.net/garbage-images/DJI_0079-475.jpg,"[1600, 2400, 0, 800]"
1253,https://storage.yandexcloud.net/garbage-images/DJI_0080-325.jpg,"[0, 800, 0, 800]"
1253,https://storage.yandexcloud.net/garbage-images/DJI_0080-325.jpg,"[800, 1600, 0, 800]"
1254,https://storage.yandexcloud.net/garbage-images/DJI_0071-275.jpg,"[800, 1600, 0, 800]"
1254,https://storage.yandexcloud.net/garbage-images/DJI_0071-275.jpg,"[1600, 2400, 0, 800]"
1255,https://storage.yandexcloud.net/garbage-images/DJI_0018-2150.jpg,"[0, 800, 0, 800]"
1255,https://storage.yandexcloud.net/garbage-images/DJI_0018-2150.jpg,"[1600, 2400, 0, 800]"
1256,https://storage.yandexcloud.net/garbage-images/DJI_0018-400.jpg,"[0, 800, 0, 800]"
1256,https://storage.yandexcloud.net/garbage-images/DJI_0018-400.jpg,"[1600, 2400, 0, 800]"
1257,https://storage.yandexcloud.net/garbage-images/DJI_0008-400.jpg,"[800, 1600, 0, 800]"
1257,https://storage.yandexcloud.net/garbage-images/DJI_0008-400.jpg,"[1600, 2400, 0, 800]"
1258,https://storage.yandexcloud.net/garbage-images/DJI_0008-2250.jpg,"[0, 800, 0, 800]"
1258,https://storage.yandexcloud.net/garbage-images/DJI_0008-2250.jpg,"[800, 1600, 0, 800]"
1258,https://storage.yandexcloud.net/garbage-images/DJI_0008-2250.jpg,"[1600, 2400, 0, 800]"
1259,https://storage.yandexcloud.net/garbage-images/DJI_0089-2300.jpg,"[0, 800, 0, 800]"
1259,https://storage.yandexcloud.net/garbage-images/DJI_0089-2300.jpg,"[1600, 2400, 0, 800]"
1262,https://storage.yandexcloud.net/garbage-images/DJI_0089-1050.jpg,"[800, 1600, 0, 800]"
1262,https://storage.yandexcloud.net/garbage-images/DJI_0089-1050.jpg,"[1600, 2400, 0, 800]"
1263,https://storage.yandexcloud.net/garbage-images/DJI_0037-1075.jpg,"[0, 800, 0, 800]"
1263,https://storage.yandexcloud.net/garbage-images/DJI_0037-1075.jpg,"[800, 1600, 0, 800]"
1263,https://storage.yandexcloud.net/garbage-images/DJI_0037-1075.jpg,"[1600, 2400, 0, 800]"
1264,https://storage.yandexcloud.net/garbage-images/DJI_0008-1100.jpg,"[0, 800, 0, 800]"
1264,https://storage.yandexcloud.net/garbage-images/DJI_0008-1100.jpg,"[800, 1600, 0, 800]"
1264,https://storage.yandexcloud.net/garbage-images/DJI_0008-1100.jpg,"[1600, 2400, 0, 800]"
1265,https://storage.yandexcloud.net/garbage-images/DJI_0042-1225.jpg,"[800, 1600, 0, 800]"
1265,https://storage.yandexcloud.net/garbage-images/DJI_0042-1225.jpg,"[1600, 2400, 0, 800]"
1266,https://storage.yandexcloud.net/garbage-images/DJI_0034-3625.jpg,"[800, 1600, 0, 800]"
1266,https://storage.yandexcloud.net/garbage-images/DJI_0034-3625.jpg,"[1600, 2400, 0, 800]"
1267,https://storage.yandexcloud.net/garbage-images/DJI_0060-825.jpg,"[0, 800, 0, 800]"
1267,https://storage.yandexcloud.net/garbage-images/DJI_0060-825.jpg,"[1600, 2400, 0, 800]"
1269,https://storage.yandexcloud.net/garbage-images/DJI_0080-50.jpg,"[0, 800, 0, 800]"
1269,https://storage.yandexcloud.net/garbage-images/DJI_0080-50.jpg,"[1600, 2400, 0, 800]"
1270,https://storage.yandexcloud.net/garbage-images/DJI_0060-950.jpg,"[0, 800, 0, 800]"
1270,https://storage.yandexcloud.net/garbage-images/DJI_0060-950.jpg,"[1600, 2400, 0, 800]"
1271,https://storage.yandexcloud.net/garbage-images/DJI_0034-3750.jpg,"[0, 800, 0, 800]"
1271,https://storage.yandexcloud.net/garbage-images/DJI_0034-3750.jpg,"[800, 1600, 0, 800]"
1271,https://storage.yandexcloud.net/garbage-images/DJI_0034-3750.jpg,"[1600, 2400, 0, 800]"
1272,https://storage.yandexcloud.net/garbage-images/DJI_0042-1350.jpg,"[800, 1600, 0, 800]"
1272,https://storage.yandexcloud.net/garbage-images/DJI_0042-1350.jpg,"[1600, 2400, 0, 800]"
1275,https://storage.yandexcloud.net/garbage-images/DJI_0089-1125.jpg,"[800, 1600, 0, 800]"
1275,https://storage.yandexcloud.net/garbage-images/DJI_0089-1125.jpg,"[1600, 2400, 0, 800]"
1277,https://storage.yandexcloud.net/garbage-images/DJI_0097-850.jpg,"[0, 800, 0, 800]"
1277,https://storage.yandexcloud.net/garbage-images/DJI_0097-850.jpg,"[800, 1600, 0, 800]"
1277,https://storage.yandexcloud.net/garbage-images/DJI_0097-850.jpg,"[1600, 2400, 0, 800]"
1278,https://storage.yandexcloud.net/garbage-images/DJI_0042-2100.jpg,"[0, 800, 0, 800]"
1278,https://storage.yandexcloud.net/garbage-images/DJI_0042-2100.jpg,"[1600, 2400, 0, 800]"
1279,https://storage.yandexcloud.net/garbage-images/DJI_0018-2125.jpg,"[0, 800, 0, 800]"
1279,https://storage.yandexcloud.net/garbage-images/DJI_0018-2125.jpg,"[1600, 2400, 0, 800]"
1280,https://storage.yandexcloud.net/garbage-images/DJI_0071-200.jpg,"[800, 1600, 0, 800]"
1280,https://storage.yandexcloud.net/garbage-images/DJI_0071-200.jpg,"[1600, 2400, 0, 800]"
1281,https://storage.yandexcloud.net/garbage-images/DJI_0080-350.jpg,"[0, 800, 0, 800]"
1281,https://storage.yandexcloud.net/garbage-images/DJI_0080-350.jpg,"[800, 1600, 0, 800]"
1283,https://storage.yandexcloud.net/garbage-images/DJI_0060-775.jpg,"[0, 800, 0, 800]"
1283,https://storage.yandexcloud.net/garbage-images/DJI_0060-775.jpg,"[800, 1600, 0, 800]"
1283,https://storage.yandexcloud.net/garbage-images/DJI_0060-775.jpg,"[1600, 2400, 0, 800]"
1285,https://storage.yandexcloud.net/garbage-images/DJI_0024-4300.jpg,"[0, 800, 0, 800]"
1285,https://storage.yandexcloud.net/garbage-images/DJI_0024-4300.jpg,"[1600, 2400, 0, 800]"
1286,https://storage.yandexcloud.net/garbage-images/DJI_0017-750.jpg,"[0, 800, 0, 800]"
1286,https://storage.yandexcloud.net/garbage-images/DJI_0017-750.jpg,"[0, 800, 800, 1600]"
1286,https://storage.yandexcloud.net/garbage-images/DJI_0017-750.jpg,"[800, 1600, 0, 800]"
1286,https://storage.yandexcloud.net/garbage-images/DJI_0017-750.jpg,"[800, 1600, 800, 1600]"
1286,https://storage.yandexcloud.net/garbage-images/DJI_0017-750.jpg,"[1600, 2400, 0, 800]"
1286,https://storage.yandexcloud.net/garbage-images/DJI_0017-750.jpg,"[1600, 2400, 800, 1600]"
1286,https://storage.yandexcloud.net/garbage-images/DJI_0017-750.jpg,"[2400, 3200, 0, 800]"
1287,https://storage.yandexcloud.net/garbage-images/DJI_0022-875.jpg,"[0, 800, 0, 800]"
1287,https://storage.yandexcloud.net/garbage-images/DJI_0022-875.jpg,"[1600, 2400, 0, 800]"
1288,https://storage.yandexcloud.net/garbage-images/DJI_0032-450.jpg,"[0, 800, 0, 800]"
1288,https://storage.yandexcloud.net/garbage-images/DJI_0032-450.jpg,"[800, 1600, 0, 800]"
1289,https://storage.yandexcloud.net/garbage-images/DJI_0042-1150.jpg,"[800, 1600, 0, 800]"
1289,https://storage.yandexcloud.net/garbage-images/DJI_0042-1150.jpg,"[1600, 2400, 0, 800]"
1290,https://storage.yandexcloud.net/garbage-images/DJI_0022-450.jpg,"[0, 800, 0, 800]"
1290,https://storage.yandexcloud.net/garbage-images/DJI_0022-450.jpg,"[800, 1600, 0, 800]"
1290,https://storage.yandexcloud.net/garbage-images/DJI_0022-450.jpg,"[1600, 2400, 0, 800]"
1292,https://storage.yandexcloud.net/garbage-images/DJI_0089-1325.jpg,"[0, 800, 0, 800]"
1292,https://storage.yandexcloud.net/garbage-images/DJI_0089-1325.jpg,"[1600, 2400, 0, 800]"
1293,https://storage.yandexcloud.net/garbage-images/DJI_0008-1275.jpg,"[0, 800, 0, 800]"
1293,https://storage.yandexcloud.net/garbage-images/DJI_0008-1275.jpg,"[1600, 2400, 0, 800]"
1294,https://storage.yandexcloud.net/garbage-images/DJI_0049-50.jpg,"[0, 800, 0, 800]"
1294,https://storage.yandexcloud.net/garbage-images/DJI_0049-50.jpg,"[800, 1600, 0, 800]"
1294,https://storage.yandexcloud.net/garbage-images/DJI_0049-50.jpg,"[1600, 2400, 0, 800]"
1295,https://storage.yandexcloud.net/garbage-images/DJI_0083-1425.jpg,"[0, 800, 0, 800]"
1295,https://storage.yandexcloud.net/garbage-images/DJI_0083-1425.jpg,"[1600, 2400, 0, 800]"
1296,https://storage.yandexcloud.net/garbage-images/DJI_0049-1650.jpg,"[0, 800, 0, 800]"
1296,https://storage.yandexcloud.net/garbage-images/DJI_0049-1650.jpg,"[1600, 2400, 0, 800]"
1297,https://storage.yandexcloud.net/garbage-images/DJI_0102-175.jpg,"[800, 1600, 0, 800]"
1297,https://storage.yandexcloud.net/garbage-images/DJI_0102-175.jpg,"[1600, 2400, 0, 800]"
1299,https://storage.yandexcloud.net/garbage-images/DJI_0089-1750.jpg,"[0, 800, 0, 800]"
1299,https://storage.yandexcloud.net/garbage-images/DJI_0089-1750.jpg,"[1600, 2400, 0, 800]"
1300,https://storage.yandexcloud.net/garbage-images/DJI_0008-1600.jpg,"[0, 800, 0, 800]"
1300,https://storage.yandexcloud.net/garbage-images/DJI_0008-1600.jpg,"[800, 1600, 0, 800]"
1300,https://storage.yandexcloud.net/garbage-images/DJI_0008-1600.jpg,"[1600, 2400, 0, 800]"
1301,https://storage.yandexcloud.net/garbage-images/DJI_0042-1525.jpg,"[800, 1600, 0, 800]"
1301,https://storage.yandexcloud.net/garbage-images/DJI_0042-1525.jpg,"[1600, 2400, 0, 800]"
1302,https://storage.yandexcloud.net/garbage-images/DJI_0083-1800.jpg,"[0, 800, 0, 800]"
1302,https://storage.yandexcloud.net/garbage-images/DJI_0083-1800.jpg,"[1600, 2400, 0, 800]"
1303,https://storage.yandexcloud.net/garbage-images/DJI_0064-300.jpg,"[800, 1600, 0, 800]"
1303,https://storage.yandexcloud.net/garbage-images/DJI_0064-300.jpg,"[1600, 2400, 0, 800]"
1304,https://storage.yandexcloud.net/garbage-images/DJI_0075-675.jpg,"[0, 800, 0, 800]"
1304,https://storage.yandexcloud.net/garbage-images/DJI_0075-675.jpg,"[800, 1600, 0, 800]"
1304,https://storage.yandexcloud.net/garbage-images/DJI_0075-675.jpg,"[1600, 2400, 0, 800]"
1305,https://storage.yandexcloud.net/garbage-images/DJI_0018-2175.jpg,"[0, 800, 0, 800]"
1305,https://storage.yandexcloud.net/garbage-images/DJI_0018-2175.jpg,"[1600, 2400, 0, 800]"
1306,https://storage.yandexcloud.net/garbage-images/DJI_0071-250.jpg,"[800, 1600, 0, 800]"
1306,https://storage.yandexcloud.net/garbage-images/DJI_0071-250.jpg,"[1600, 2400, 0, 800]"
1308,https://storage.yandexcloud.net/garbage-images/DJI_0080-300.jpg,"[0, 800, 0, 800]"
1308,https://storage.yandexcloud.net/garbage-images/DJI_0080-300.jpg,"[1600, 2400, 0, 800]"
1309,https://storage.yandexcloud.net/garbage-images/DJI_0034-3925.jpg,"[800, 1600, 0, 800]"
1309,https://storage.yandexcloud.net/garbage-images/DJI_0034-3925.jpg,"[1600, 2400, 0, 800]"
1310,https://storage.yandexcloud.net/garbage-images/DJI_0079-0.jpg,"[0, 800, 0, 800]"
1310,https://storage.yandexcloud.net/garbage-images/DJI_0079-0.jpg,"[800, 1600, 0, 800]"
1310,https://storage.yandexcloud.net/garbage-images/DJI_0079-0.jpg,"[1600, 2400, 0, 800]"
1311,https://storage.yandexcloud.net/garbage-images/DJI_0102-550.jpg,"[0, 800, 0, 800]"
1311,https://storage.yandexcloud.net/garbage-images/DJI_0102-550.jpg,"[800, 1600, 0, 800]"
1311,https://storage.yandexcloud.net/garbage-images/DJI_0102-550.jpg,"[1600, 2400, 0, 800]"
1312,https://storage.yandexcloud.net/garbage-images/DJI_0034-5000.jpg,"[0, 800, 0, 800]"
1312,https://storage.yandexcloud.net/garbage-images/DJI_0034-5000.jpg,"[1600, 2400, 0, 800]"
1313,https://storage.yandexcloud.net/garbage-images/DJI_0042-925.jpg,"[0, 800, 0, 800]"
1313,https://storage.yandexcloud.net/garbage-images/DJI_0042-925.jpg,"[800, 1600, 0, 800]"
1313,https://storage.yandexcloud.net/garbage-images/DJI_0042-925.jpg,"[1600, 2400, 0, 800]"
1314,https://storage.yandexcloud.net/garbage-images/DJI_0097-225.jpg,"[0, 800, 0, 800]"
1314,https://storage.yandexcloud.net/garbage-images/DJI_0097-225.jpg,"[1600, 2400, 0, 800]"
1315,https://storage.yandexcloud.net/garbage-images/DJI_0034-4450.jpg,"[0, 800, 0, 800]"
1315,https://storage.yandexcloud.net/garbage-images/DJI_0034-4450.jpg,"[1600, 2400, 0, 800]"
1316,https://storage.yandexcloud.net/garbage-images/DJI_0017-25.jpg,"[0, 800, 0, 800]"
1316,https://storage.yandexcloud.net/garbage-images/DJI_0017-25.jpg,"[0, 800, 800, 1600]"
1316,https://storage.yandexcloud.net/garbage-images/DJI_0017-25.jpg,"[800, 1600, 0, 800]"
1316,https://storage.yandexcloud.net/garbage-images/DJI_0017-25.jpg,"[800, 1600, 800, 1600]"
1316,https://storage.yandexcloud.net/garbage-images/DJI_0017-25.jpg,"[1600, 2400, 800, 1600]"
1316,https://storage.yandexcloud.net/garbage-images/DJI_0017-25.jpg,"[2400, 3200, 0, 800]"
1316,https://storage.yandexcloud.net/garbage-images/DJI_0017-25.jpg,"[2400, 3200, 800, 1600]"
1317,https://storage.yandexcloud.net/garbage-images/DJI_0018-1900.jpg,"[0, 800, 0, 800]"
1317,https://storage.yandexcloud.net/garbage-images/DJI_0018-1900.jpg,"[800, 1600, 0, 800]"
1317,https://storage.yandexcloud.net/garbage-images/DJI_0018-1900.jpg,"[1600, 2400, 0, 800]"
1318,https://storage.yandexcloud.net/garbage-images/DJI_0080-1650.jpg,"[0, 800, 0, 800]"
1318,https://storage.yandexcloud.net/garbage-images/DJI_0080-1650.jpg,"[1600, 2400, 0, 800]"
1319,https://storage.yandexcloud.net/garbage-images/DJI_0060-50.jpg,"[0, 800, 0, 800]"
1319,https://storage.yandexcloud.net/garbage-images/DJI_0060-50.jpg,"[800, 1600, 0, 800]"
1319,https://storage.yandexcloud.net/garbage-images/DJI_0060-50.jpg,"[1600, 2400, 0, 800]"
1320,https://storage.yandexcloud.net/garbage-images/DJI_0097-1050.jpg,"[0, 800, 0, 800]"
1320,https://storage.yandexcloud.net/garbage-images/DJI_0097-1050.jpg,"[800, 1600, 0, 800]"
1320,https://storage.yandexcloud.net/garbage-images/DJI_0097-1050.jpg,"[1600, 2400, 0, 800]"
1321,https://storage.yandexcloud.net/garbage-images/DJI_0034-4875.jpg,"[0, 800, 0, 800]"
1321,https://storage.yandexcloud.net/garbage-images/DJI_0034-4875.jpg,"[1600, 2400, 0, 800]"
1322,https://storage.yandexcloud.net/garbage-images/DJI_0102-2650.jpg,"[0, 800, 0, 800]"
1322,https://storage.yandexcloud.net/garbage-images/DJI_0102-2650.jpg,"[800, 1600, 0, 800]"
1322,https://storage.yandexcloud.net/garbage-images/DJI_0102-2650.jpg,"[1600, 2400, 0, 800]"
1323,https://storage.yandexcloud.net/garbage-images/DJI_0049-1400.jpg,"[0, 800, 0, 800]"
1323,https://storage.yandexcloud.net/garbage-images/DJI_0049-1400.jpg,"[800, 1600, 0, 800]"
1323,https://storage.yandexcloud.net/garbage-images/DJI_0049-1400.jpg,"[1600, 2400, 0, 800]"
1324,https://storage.yandexcloud.net/garbage-images/DJI_0083-1675.jpg,"[0, 800, 0, 800]"
1324,https://storage.yandexcloud.net/garbage-images/DJI_0083-1675.jpg,"[800, 1600, 0, 800]"
1324,https://storage.yandexcloud.net/garbage-images/DJI_0083-1675.jpg,"[1600, 2400, 0, 800]"
1325,https://storage.yandexcloud.net/garbage-images/DJI_0083-475.jpg,"[800, 1600, 0, 800]"
1325,https://storage.yandexcloud.net/garbage-images/DJI_0083-475.jpg,"[1600, 2400, 0, 800]"
1326,https://storage.yandexcloud.net/garbage-images/DJI_0102-325.jpg,"[0, 800, 0, 800]"
1326,https://storage.yandexcloud.net/garbage-images/DJI_0102-325.jpg,"[800, 1600, 0, 800]"
1326,https://storage.yandexcloud.net/garbage-images/DJI_0102-325.jpg,"[1600, 2400, 0, 800]"
1327,https://storage.yandexcloud.net/garbage-images/DJI_0089-1925.jpg,"[0, 800, 0, 800]"
1327,https://storage.yandexcloud.net/garbage-images/DJI_0089-1925.jpg,"[1600, 2400, 0, 800]"
1328,https://storage.yandexcloud.net/garbage-images/DJI_0008-1875.jpg,"[800, 1600, 0, 800]"
1328,https://storage.yandexcloud.net/garbage-images/DJI_0008-1875.jpg,"[1600, 2400, 0, 800]"
1329,https://storage.yandexcloud.net/garbage-images/DJI_0060-150.jpg,"[0, 800, 0, 800]"
1329,https://storage.yandexcloud.net/garbage-images/DJI_0060-150.jpg,"[800, 1600, 0, 800]"
1330,https://storage.yandexcloud.net/garbage-images/DJI_0080-575.jpg,"[0, 800, 0, 800]"
1330,https://storage.yandexcloud.net/garbage-images/DJI_0080-575.jpg,"[800, 1600, 0, 800]"
1331,https://storage.yandexcloud.net/garbage-images/DJI_0024-3775.jpg,"[0, 800, 0, 800]"
1331,https://storage.yandexcloud.net/garbage-images/DJI_0024-3775.jpg,"[800, 1600, 0, 800]"
1331,https://storage.yandexcloud.net/garbage-images/DJI_0024-3775.jpg,"[1600, 2400, 0, 800]"
1338,https://storage.yandexcloud.net/garbage-images/DJI_0060-2425.jpg,"[0, 800, 0, 800]"
1338,https://storage.yandexcloud.net/garbage-images/DJI_0060-2425.jpg,"[1600, 2400, 0, 800]"
1341,https://storage.yandexcloud.net/garbage-images/DJI_0075-75.jpg,"[0, 800, 0, 800]"
1341,https://storage.yandexcloud.net/garbage-images/DJI_0075-75.jpg,"[1600, 2400, 0, 800]"
1342,https://storage.yandexcloud.net/garbage-images/DJI_0034-5825.jpg,"[0, 800, 0, 800]"
1342,https://storage.yandexcloud.net/garbage-images/DJI_0034-5825.jpg,"[1600, 2400, 0, 800]"
1343,https://storage.yandexcloud.net/garbage-images/DJI_0037-550.jpg,"[800, 1600, 0, 800]"
1343,https://storage.yandexcloud.net/garbage-images/DJI_0037-550.jpg,"[1600, 2400, 0, 800]"
1344,https://storage.yandexcloud.net/garbage-images/DJI_0071-1600.jpg,"[0, 800, 0, 800]"
1344,https://storage.yandexcloud.net/garbage-images/DJI_0071-1600.jpg,"[800, 1600, 0, 800]"
1344,https://storage.yandexcloud.net/garbage-images/DJI_0071-1600.jpg,"[1600, 2400, 0, 800]"
1345,https://storage.yandexcloud.net/garbage-images/DJI_0037-975.jpg,"[0, 800, 0, 800]"
1345,https://storage.yandexcloud.net/garbage-images/DJI_0037-975.jpg,"[800, 1600, 0, 800]"
1345,https://storage.yandexcloud.net/garbage-images/DJI_0037-975.jpg,"[1600, 2400, 0, 800]"
1346,https://storage.yandexcloud.net/garbage-images/DJI_0013-325.jpg,"[0, 800, 0, 800]"
1346,https://storage.yandexcloud.net/garbage-images/DJI_0013-325.jpg,"[0, 800, 800, 1600]"
1346,https://storage.yandexcloud.net/garbage-images/DJI_0013-325.jpg,"[800, 1600, 0, 800]"
1346,https://storage.yandexcloud.net/garbage-images/DJI_0013-325.jpg,"[800, 1600, 800, 1600]"
1346,https://storage.yandexcloud.net/garbage-images/DJI_0013-325.jpg,"[1600, 2400, 800, 1600]"
1346,https://storage.yandexcloud.net/garbage-images/DJI_0013-325.jpg,"[2400, 3200, 0, 800]"
1346,https://storage.yandexcloud.net/garbage-images/DJI_0013-325.jpg,"[2400, 3200, 800, 1600]"
1347,https://storage.yandexcloud.net/garbage-images/DJI_0013-1250.jpg,"[0, 800, 0, 800]"
1347,https://storage.yandexcloud.net/garbage-images/DJI_0013-1250.jpg,"[0, 800, 800, 1600]"
1347,https://storage.yandexcloud.net/garbage-images/DJI_0013-1250.jpg,"[800, 1600, 800, 1600]"
1347,https://storage.yandexcloud.net/garbage-images/DJI_0013-1250.jpg,"[1600, 2400, 0, 800]"
1347,https://storage.yandexcloud.net/garbage-images/DJI_0013-1250.jpg,"[1600, 2400, 800, 1600]"
1347,https://storage.yandexcloud.net/garbage-images/DJI_0013-1250.jpg,"[2400, 3200, 0, 800]"
1347,https://storage.yandexcloud.net/garbage-images/DJI_0013-1250.jpg,"[2400, 3200, 800, 1600]"
1348,https://storage.yandexcloud.net/garbage-images/DJI_0097-625.jpg,"[800, 1600, 0, 800]"
1348,https://storage.yandexcloud.net/garbage-images/DJI_0097-625.jpg,"[1600, 2400, 0, 800]"
1349,https://storage.yandexcloud.net/garbage-images/DJI_0071-650.jpg,"[0, 800, 0, 800]"
1349,https://storage.yandexcloud.net/garbage-images/DJI_0071-650.jpg,"[1600, 2400, 0, 800]"
1350,https://storage.yandexcloud.net/garbage-images/DJI_0089-475.jpg,"[0, 800, 0, 800]"
1350,https://storage.yandexcloud.net/garbage-images/DJI_0089-475.jpg,"[1600, 2400, 0, 800]"
1351,https://storage.yandexcloud.net/garbage-images/DJI_0080-700.jpg,"[0, 800, 0, 800]"
1351,https://storage.yandexcloud.net/garbage-images/DJI_0080-700.jpg,"[800, 1600, 0, 800]"
1352,https://storage.yandexcloud.net/garbage-images/DJI_0060-325.jpg,"[0, 800, 0, 800]"
1352,https://storage.yandexcloud.net/garbage-images/DJI_0060-325.jpg,"[800, 1600, 0, 800]"
1352,https://storage.yandexcloud.net/garbage-images/DJI_0060-325.jpg,"[1600, 2400, 0, 800]"
1354,https://storage.yandexcloud.net/garbage-images/DJI_0018-1875.jpg,"[0, 800, 0, 800]"
1354,https://storage.yandexcloud.net/garbage-images/DJI_0018-1875.jpg,"[1600, 2400, 0, 800]"
1356,https://storage.yandexcloud.net/garbage-images/DJI_0097-350.jpg,"[0, 800, 0, 800]"
1356,https://storage.yandexcloud.net/garbage-images/DJI_0097-350.jpg,"[1600, 2400, 0, 800]"
1360,https://storage.yandexcloud.net/garbage-images/DJI_0102-2525.jpg,"[0, 800, 0, 800]"
1360,https://storage.yandexcloud.net/garbage-images/DJI_0102-2525.jpg,"[800, 1600, 0, 800]"
1360,https://storage.yandexcloud.net/garbage-images/DJI_0102-2525.jpg,"[1600, 2400, 0, 800]"
1362,https://storage.yandexcloud.net/garbage-images/DJI_0089-575.jpg,"[0, 800, 0, 800]"
1362,https://storage.yandexcloud.net/garbage-images/DJI_0089-575.jpg,"[1600, 2400, 0, 800]"
1363,https://storage.yandexcloud.net/garbage-images/DJI_0079-150.jpg,"[0, 800, 0, 800]"
1363,https://storage.yandexcloud.net/garbage-images/DJI_0079-150.jpg,"[800, 1600, 0, 800]"
1363,https://storage.yandexcloud.net/garbage-images/DJI_0079-150.jpg,"[1600, 2400, 0, 800]"
1364,https://storage.yandexcloud.net/garbage-images/DJI_0080-600.jpg,"[0, 800, 0, 800]"
1364,https://storage.yandexcloud.net/garbage-images/DJI_0080-600.jpg,"[800, 1600, 0, 800]"
1368,https://storage.yandexcloud.net/garbage-images/DJI_0049-2200.jpg,"[0, 800, 0, 800]"
1368,https://storage.yandexcloud.net/garbage-images/DJI_0049-2200.jpg,"[800, 1600, 0, 800]"
1368,https://storage.yandexcloud.net/garbage-images/DJI_0049-2200.jpg,"[1600, 2400, 0, 800]"
1370,https://storage.yandexcloud.net/garbage-images/DJI_0024-2275.jpg,"[0, 800, 0, 800]"
1370,https://storage.yandexcloud.net/garbage-images/DJI_0024-2275.jpg,"[800, 1600, 0, 800]"
1370,https://storage.yandexcloud.net/garbage-images/DJI_0024-2275.jpg,"[1600, 2400, 0, 800]"
1373,https://storage.yandexcloud.net/garbage-images/DJI_0024-3625.jpg,"[0, 800, 0, 800]"
1373,https://storage.yandexcloud.net/garbage-images/DJI_0024-3625.jpg,"[1600, 2400, 0, 800]"
1374,https://storage.yandexcloud.net/garbage-images/DJI_0034-475.jpg,"[0, 800, 0, 800]"
1374,https://storage.yandexcloud.net/garbage-images/DJI_0034-475.jpg,"[800, 1600, 0, 800]"
1374,https://storage.yandexcloud.net/garbage-images/DJI_0034-475.jpg,"[1600, 2400, 0, 800]"
1375,https://storage.yandexcloud.net/garbage-images/DJI_0018-825.jpg,"[0, 800, 0, 800]"
1375,https://storage.yandexcloud.net/garbage-images/DJI_0018-825.jpg,"[800, 1600, 0, 800]"
1375,https://storage.yandexcloud.net/garbage-images/DJI_0018-825.jpg,"[1600, 2400, 0, 800]"
1380,https://storage.yandexcloud.net/garbage-images/DJI_0008-500.jpg,"[800, 1600, 0, 800]"
1380,https://storage.yandexcloud.net/garbage-images/DJI_0008-500.jpg,"[1600, 2400, 0, 800]"
1381,https://storage.yandexcloud.net/garbage-images/DJI_0089-2200.jpg,"[0, 800, 0, 800]"
1381,https://storage.yandexcloud.net/garbage-images/DJI_0089-2200.jpg,"[1600, 2400, 0, 800]"
1382,https://storage.yandexcloud.net/garbage-images/DJI_0008-2350.jpg,"[0, 800, 0, 800]"
1382,https://storage.yandexcloud.net/garbage-images/DJI_0008-2350.jpg,"[800, 1600, 0, 800]"
1382,https://storage.yandexcloud.net/garbage-images/DJI_0008-2350.jpg,"[1600, 2400, 0, 800]"
1383,https://storage.yandexcloud.net/garbage-images/DJI_0075-750.jpg,"[0, 800, 0, 800]"
1383,https://storage.yandexcloud.net/garbage-images/DJI_0075-750.jpg,"[800, 1600, 0, 800]"
1383,https://storage.yandexcloud.net/garbage-images/DJI_0075-750.jpg,"[1600, 2400, 0, 800]"
